SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-5 years,tenure_group_5+ years,MonthlyChargeLevel_Medium,MonthlyChargeLevel_High,MonthlyChargeLevel_Very High
1,0,0,-1.0209560465148761,1,1,1.2045834490890384,-0.6771557523455755,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,0.22306651891212048,1,0,-1.5037541729167831,-0.6980935024563815,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0,0,-1.165374079814771,0,1,-1.1769324020822793,-0.960042841191557,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-1.2861451872261143,1,0,-0.6164720164187609,-0.9912172568840918,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,0.7218296467899382,1,1,0.7460429076630012,0.9078515511030726,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1,0,0,-0.9815737922642922,1,1,0.6382156813552862,-0.7109693299360935,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-1.120081122873151,1,1,0.24792558556131755,-0.8395907064140999,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1,0,0,-0.6691124074763606,1,1,1.0065133155797605,-0.3169403166901048,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2580838626707584,0,1,-0.5117527425715317,-0.9773930243380933,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.2861451872261143,1,1,0.15248269487763913,-0.9810430946606821,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,0,-1.284925299791843,1,1,0.8749792953167059,-0.970165115821882,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,-1.1101617365978722,1,1,0.5798761492879374,-0.8258430560440206,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,0.34383074539606057,1,1,1.6303338814907644,0.9919002053689489,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,-0.5927246474793899,0,1,-0.38357857377679155,-0.5840793152352238,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,1,0.7367680950636986,0,0,-0.23380425594760287,0.27610978451645574,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False
0,1,1,-1.0799549836994031,1,1,0.13028472861244883,-0.8190377936199532,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,0.022694627971805575,1,1,1.010140416583687,0.4148442167749734,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.6070366431114791,1,1,0.5867408756625219,-0.3970207941866645,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,-1.1876586349385767,1,0,-1.502309287022862,-0.9812560775670894,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
1,0,0,-1.200676919418039,1,1,0.637825588445288,-0.8921497010161672,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0.3621546663242438,1,1,1.3246431431650372,0.8896863529909346,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-1.2861451872261143,1,0,-1.4916169037280353,-1.0027964382346568,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,-0.933757445465019,1,1,1.1262170951379638,-0.5729385508150118,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,-1.1149104509655425,1,0,0.34302508308660756,-0.8243947563617294,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-1.0601571073759402,1,1,0.4760174323408581,-0.7964628047575006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1,1,-0.6457772504175842,1,1,0.6178376016449402,-0.41966540604360286,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,-0.03892528378105767,1,0,0.6399659595641822,0.19144893883687084,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.2453957889105598,1,1,0.9972439119226767,-0.9262166257814507,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,0.743740897557621,1,0,1.4929174123150342,1.4694930978980008,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.0823981956483424,1,1,0.6604728001107816,-0.7825580768730822,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0.33383495491903614,1,1,1.3136058591665856,0.8795852247282281,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,1,0,1.3852883728273426,1,1,0.8672970534646018,1.6339164836531468,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,1,0,-1.0008993990172337,1,0,0.3231852505478991,-0.7389421993152987,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-0.9705603922586985,1,1,1.1451628063331543,-0.6190596985946926,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,-1.2861451872261143,1,1,0.1520399787477666,-0.9810489523082887,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,-0.20784382048961267,1,0,1.3648908690121069,0.2890902379852429,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,1,1,-1.1669167436612968,1,1,-0.4701690992714588,-0.9143498672956463,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,1,0.7461737281035712,1,1,1.183940473755688,1.2315103898511741,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,1,0,-1.0896154327825704,1,0,0.14874809475364784,-0.8462334116764418,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.2861451872261143,1,1,0.24536539855196782,-0.9798141488189454,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-0.9609537223835258,1,1,0.42039242321265274,-0.6984630402463496,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-1.2861451872261143,1,0,-0.6563990874103147,-0.9917455383178434,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,-1.2599708582628275,1,1,0.15013705303443814,-0.9615183013421619,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,-0.9960276170739095,0,0,-1.3522974740413771,-0.9128680903856725,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-1.2004441820096678,1,1,0.6763793838881264,-0.89441409875164,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-0.011721313763965208,1,1,0.6492659375539651,0.20325842533564809,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.283345146202814,0,1,-0.9282092384230481,-0.9941264032355628,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.003560994610547,1,0,-0.34362014650660233,-0.8218677244339404,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,-1.1857289502407284,1,1,0.40953650522987006,-0.8908563366624571,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-1.0392378891048872,1,0,-0.6687210982916838,-0.8656001706297475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
